"EMPLID","ACAD_CAREER","TERM","TERM_DESCR","FALL_COHORT_DESCR","CLASS_NBR","CLASS_NBR_STR","STDNT_ENRL_STATUS","CRSE_GRADE_OFF","CRSE_GRADE_MODIFIED","DFW_FLAG","TERM_TYPE","CLASS_DESCR","SUBJECT","DESCR_SUBJECT_MISMATCH"
"10000007293",GRAD,"0860",Summer Semester 2016,,32126,"32126",EN,C,C,0,SUMMER,Intro to ECON,CS,1
"10000007294",GRAD,"0970",Spring Semester 2020,,56358,"56358",DR,N,N,0,SPRING,Topics in ECON,ECON,0
"10000007295",GRAD,"1120",Spring Semester 2025,,49374,"49374",WL,,N,1,SPRING,Lab in BIO,BIO,0
"10000007296",LAW,"1010",Summer Semester 2021,,38650,"38650",DR,C,N,0,SUMMER,Lab in HIST,HIST,0
"10000007297",GRAD,"1180",Spring Semester 2027,,48484,"48484",WL,A,N,1,SPRING,Lab in ECON,ECON,0
"10000007298",UGRD,"1140",Fall Semester 2025,Fall Semester 2025,39529,"39529",EN,,N,0,FALL,Workshop: ENGL,ENGL,0
"10000007299",UGRD,"0880",Spring Semester 2017,,53264,"53264",WL,A,N,1,SPRING,Topics in PHYS,PHYS,0
"10000007300",LAW,"1140",Fall Semester 2025,Fall Semester 2025,33135,"33135",EN,A,A,0,FALL,Advanced CS,CS,0
"10000007301",LAW,"0990",Fall Semester 2020,Fall Semester 2020,34015,"34015",EN,C,C,0,FALL,Special Topics in ECON,ECON,0
"10000007302",UGRD,"0900",Fall Semester 2017,,45448,"45448",WL,,N,1,FALL,Principles of CS,CS,0
"10000007303",GRAD,"1170",Fall Semester 2026,,38685,"38685",WL,A,N,1,FALL,Lab in CHEM,CS,1
"10000007304",GRAD,"1080",Fall Semester 2023,,45080,"45080",WL,A,N,1,FALL,Lab in MATH,MATH,0
"10000007305",LAW,"1120",Spring Semester 2025,,43045,"43045",DR,,N,0,SPRING,Workshop: ART,ART,0
"10000007306",GRAD,"0910",Spring Semester 2018,,59685,"59685",EN,C,C,0,SPRING,Principles of BIO,BIO,0
"10000007307",LAW,"1130",Summer Semester 2025,,50744,"50744",DR,A,N,0,SUMMER,Principles of ART,ART,0
"10000007308",UGRD,"1100",Summer Semester 2024,,48979,"48979",EN,,N,0,SUMMER,Topics in MATH,MATH,0
"10000007309",GRAD,"1160",Summer Semester 2026,,36183,"36183",EN,C,C,0,SUMMER,Workshop: PSYC,ENGL,1
"10000007310",UGRD,"0860",Summer Semester 2016,,30145,"30145",DR,,N,0,SUMMER,Principles of PSYC,HIST,1
"10000007311",LAW,"0840",Fall Semester 2015,,37580,"37580",DR,,N,0,FALL,Workshop: HIST,HIST,0
"10000007312",LAW,"0930",Fall Semester 2018,Fall Semester 2018,44793,"44793",EN,C,C,0,FALL,Workshop: CS,ART,1
"10000007313",GRAD,"1180",Spring Semester 2027,,45702,"45702",EN,P,P,0,SPRING,Workshop: ECON,ECON,0
"10000007314",UGRD,"0990",Fall Semester 2020,Fall Semester 2020,56763,"56763",EN,A,A,0,FALL,Survey of PHYS,PHYS,0
"10000007315",UGRD,"0840",Fall Semester 2015,,57094,"57094",WL,P,N,1,FALL,Advanced ENGL,ENGL,0
"10000007316",LAW,"0890",Summer Semester 2017,,39506,"39506",WL,A,N,1,SUMMER,Topics in CHEM,CHEM,0
"10000007317",GRAD,"0820",Spring Semester 2015,,30363,"30363",WL,N,N,1,SPRING,Special Topics in HIST,HIST,0
"10000007318",UGRD,"0920",Summer Semester 2018,,49678,"49678",EN,,N,0,SUMMER,Survey of ENGL,ENGL,0
"10000007319",UGRD,"0910",Spring Semester 2018,,38173,"38173",DR,B,N,0,SPRING,Principles of MATH,MATH,0
"10000007320",UGRD,"1160",Summer Semester 2026,,59342,"59342",DR,C,N,0,SUMMER,Intro to ENGL,ENGL,0
"10000007321",LAW,"1130",Summer Semester 2025,,47071,"47071",DR,,N,0,SUMMER,Seminar in HIST,HIST,0
"10000007322",GRAD,"1060",Spring Semester 2023,,43569,"43569",DR,N,N,0,SPRING,Intro to PSYC,PSYC,0
"10000007323",UGRD,"0900",Fall Semester 2017,,43941,"43941",DR,P,N,0,FALL,Fundamentals of ECON,ECON,0
"10000007324",GRAD,"0900",Fall Semester 2017,,35994,"35994",DR,C,N,0,FALL,Lab in MATH,MATH,0
"10000007325",GRAD,"0810",Fall Semester 2014,,47288,"47288",DR,C,N,0,FALL,Special Topics in CS,CHEM,1
"10000007326",LAW,"0860",Summer Semester 2016,,42843,"42843",DR,,N,0,SUMMER,Principles of MATH,MATH,0
"10000007327",UGRD,"0840",Fall Semester 2015,Fall Semester 2015,51639,"51639",EN,A,A,0,FALL,Lab in CHEM,CHEM,0
"10000007328",LAW,"0970",Spring Semester 2020,,40195,"40195",WL,C,N,1,SPRING,Topics in PSYC,PSYC,0
"10000007329",LAW,"1040",Summer Semester 2022,,49100,"49100",EN,P,P,0,SUMMER,Survey of HIST,HIST,0
"10000007330",GRAD,"1050",Fall Semester 2022,,42827,"42827",WL,C,N,1,FALL,Advanced MATH,MATH,0
"10000007331",GRAD,"1060",Spring Semester 2023,,59645,"59645",WL,,N,1,SPRING,Topics in ENGL,PHYS,1
"10000007332",LAW,"1160",Summer Semester 2026,,51981,"51981",EN,B,B,0,SUMMER,Lab in PSYC,ART,1
"10000007333",GRAD,"1110",Fall Semester 2024,Fall Semester 2024,41382,"41382",EN,C,C,0,FALL,Topics in BIO,BIO,0
"10000007334",GRAD,"1070",Summer Semester 2023,,38402,"38402",DR,N,N,0,SUMMER,Seminar in HIST,HIST,0
"10000007335",UGRD,"0980",Summer Semester 2020,,30920,"30920",EN,N,N,0,SUMMER,Workshop: HIST,CHEM,1
"10000007336",GRAD,"0930",Fall Semester 2018,,48123,"48123",DR,P,N,0,FALL,Principles of PSYC,PSYC,0
"10000007337",LAW,"1020",Fall Semester 2021,,58316,"58316",DR,P,N,0,FALL,Special Topics in BIO,MATH,1
"10000007338",UGRD,"0820",Spring Semester 2015,,30336,"30336",WL,B,N,1,SPRING,Lab in HIST,HIST,0
"10000007339",GRAD,"1080",Fall Semester 2023,,55974,"55974",DR,C,N,0,FALL,Seminar in CHEM,PHYS,1
"10000007340",UGRD,"1040",Summer Semester 2022,,54681,"54681",DR,N,N,0,SUMMER,Topics in PHYS,ENGL,1
"10000007341",GRAD,"1070",Summer Semester 2023,,33430,"33430",DR,B,N,0,SUMMER,Principles of BIO,BIO,0
"10000007342",UGRD,"0870",Fall Semester 2016,,53643,"53643",DR,N,N,0,FALL,Fundamentals of MATH,MATH,0
"10000007343",LAW,"1090",Spring Semester 2024,,54942,"54942",DR,P,N,0,SPRING,Intro to ART,MATH,1
"10000007344",UGRD,"0920",Summer Semester 2018,,42758,"42758",DR,A,N,0,SUMMER,Lab in ENGL,ENGL,0
"10000007345",GRAD,"0850",Spring Semester 2016,,47286,"47286",EN,N,N,0,SPRING,Intro to PHYS,ENGL,1
"10000007346",UGRD,"0860",Summer Semester 2016,,37958,"37958",EN,C,C,0,SUMMER,Seminar in ENGL,HIST,1
"10000007347",UGRD,"1020",Fall Semester 2021,,38516,"38516",DR,N,N,0,FALL,Lab in ECON,ECON,0
"10000007348",LAW,"0920",Summer Semester 2018,,39567,"39567",DR,B,N,0,SUMMER,Special Topics in ART,ART,0
"10000007349",UGRD,"0970",Spring Semester 2020,,43740,"43740",DR,,N,0,SPRING,Advanced ART,ECON,1
"10000007350",GRAD,"0830",Summer Semester 2015,,31249,"31249",DR,N,N,0,SUMMER,Advanced MATH,ENGL,1
"10000007351",UGRD,"1170",Fall Semester 2026,Fall Semester 2026,58635,"58635",EN,P,P,0,FALL,Seminar in CHEM,PSYC,1
"10000007352",LAW,"1080",Fall Semester 2023,,55974,"55974",WL,N,N,1,FALL,Seminar in CHEM,PHYS,1
"10000007353",GRAD,"1070",Summer Semester 2023,,55763,"55763",WL,,N,1,SUMMER,Intro to CS,CS,0
"10000007354",GRAD,"0990",Fall Semester 2020,Fall Semester 2020,31672,"31672",EN,B,B,0,FALL,Intro to ECON,ECON,0
"10000007355",UGRD,"0820",Spring Semester 2015,,46116,"46116",WL,A,N,1,SPRING,Advanced BIO,BIO,0
"10000007356",UGRD,"1150",Spring Semester 2026,,43860,"43860",EN,P,P,0,SPRING,Fundamentals of ART,ART,0
"10000007357",GRAD,"0880",Spring Semester 2017,,34979,"34979",WL,P,N,1,SPRING,Intro to ECON,ECON,0
"10000007358",LAW,"1000",Spring Semester 2021,,43791,"43791",DR,,N,0,SPRING,Survey of ENGL,ENGL,0
"10000007359",GRAD,"1050",Fall Semester 2022,,40915,"40915",WL,N,N,1,FALL,Seminar in CHEM,CHEM,0
"10000007360",LAW,"0810",Fall Semester 2014,Fall Semester 2014,58262,"58262",EN,B,B,0,FALL,Special Topics in MATH,BIO,1
"10000007361",UGRD,"0820",Spring Semester 2015,,30336,"30336",EN,B,B,0,SPRING,Lab in HIST,HIST,0
"10000007362",GRAD,"1080",Fall Semester 2023,Fall Semester 2023,47791,"47791",EN,B,B,0,FALL,Intro to CHEM,CHEM,0
"10000007363",UGRD,"1080",Fall Semester 2023,,46169,"46169",DR,B,N,0,FALL,Lab in MATH,MATH,0
"10000007364",UGRD,"1000",Spring Semester 2021,,33678,"33678",EN,P,P,0,SPRING,Survey of ECON,ECON,0
"10000007365",UGRD,"0870",Fall Semester 2016,,58718,"58718",WL,C,N,1,FALL,Topics in PHYS,PHYS,0
"10000007366",GRAD,"1030",Spring Semester 2022,,56224,"56224",WL,P,N,1,SPRING,Lab in ART,ART,0
"10000007367",UGRD,"1070",Summer Semester 2023,,46390,"46390",EN,B,B,0,SUMMER,Workshop: CS,PSYC,1
"10000007368",UGRD,"1050",Fall Semester 2022,,56971,"56971",DR,,N,0,FALL,Topics in PHYS,PHYS,0
"10000007369",LAW,"0920",Summer Semester 2018,,55843,"55843",EN,N,N,0,SUMMER,Advanced BIO,PHYS,1
"10000007370",GRAD,"1120",Spring Semester 2025,,34297,"34297",WL,,N,1,SPRING,Advanced PSYC,PSYC,0
"10000007371",GRAD,"0840",Fall Semester 2015,,40555,"40555",WL,N,N,1,FALL,Principles of CHEM,CHEM,0
"10000007372",LAW,"0940",Spring Semester 2019,,58655,"58655",WL,P,N,1,SPRING,Intro to CS,HIST,1
"10000007373",GRAD,"1190",Summer Semester 2027,,50413,"50413",DR,B,N,0,SUMMER,Principles of ECON,CS,1
"10000007374",LAW,"0950",Summer Semester 2019,,34704,"34704",EN,A,A,0,SUMMER,Workshop: CS,PHYS,1
"10000007375",LAW,"0920",Summer Semester 2018,,47786,"47786",DR,,N,0,SUMMER,Principles of MATH,ENGL,1
"10000007376",GRAD,"0890",Summer Semester 2017,,31088,"31088",WL,N,N,1,SUMMER,Topics in CHEM,CHEM,0
"10000007377",LAW,"0890",Summer Semester 2017,,38096,"38096",EN,C,C,0,SUMMER,Lab in HIST,HIST,0
"10000007378",UGRD,"1190",Summer Semester 2027,,45882,"45882",DR,B,N,0,SUMMER,Fundamentals of CHEM,CHEM,0
"10000007379",LAW,"1030",Spring Semester 2022,,33546,"33546",EN,B,B,0,SPRING,Intro to MATH,ENGL,1
"10000007380",UGRD,"0810",Fall Semester 2014,,48427,"48427",WL,A,N,1,FALL,Lab in ENGL,ENGL,0
"10000007381",LAW,"0900",Fall Semester 2017,Fall Semester 2017,43941,"43941",EN,,N,0,FALL,Fundamentals of ECON,ECON,0
"10000007382",LAW,"1020",Fall Semester 2021,Fall Semester 2021,31355,"31355",EN,N,N,0,FALL,Principles of ART,CHEM,1
"10000007383",GRAD,"0830",Summer Semester 2015,,56357,"56357",WL,B,N,1,SUMMER,Principles of ENGL,CHEM,1
"10000007384",GRAD,"0990",Fall Semester 2020,,41614,"41614",DR,C,N,0,FALL,Topics in MATH,MATH,0
"10000007385",UGRD,"0840",Fall Semester 2015,,36234,"36234",DR,C,N,0,FALL,Workshop: PSYC,PSYC,0
"10000007386",LAW,"0950",Summer Semester 2019,,47793,"47793",WL,C,N,1,SUMMER,Principles of BIO,BIO,0
"10000007387",GRAD,"1130",Summer Semester 2025,,56372,"56372",DR,,N,0,SUMMER,Fundamentals of BIO,ART,1
"10000007388",UGRD,"1150",Spring Semester 2026,,45614,"45614",WL,P,N,1,SPRING,Workshop: CHEM,PSYC,1
"10000007389",UGRD,"0900",Fall Semester 2017,Fall Semester 2017,35152,"35152",EN,N,N,0,FALL,Seminar in CHEM,CHEM,0
"10000007390",UGRD,"0860",Summer Semester 2016,,54063,"54063",DR,C,N,0,SUMMER,Intro to ART,ART,0
"10000007391",UGRD,"1130",Summer Semester 2025,,43418,"43418",EN,N,N,0,SUMMER,Topics in PHYS,PHYS,0
"10000007392",GRAD,"0990",Fall Semester 2020,,30166,"30166",DR,B,N,0,FALL,Lab in CS,CS,0
"10000007393",GRAD,"0890",Summer Semester 2017,,54644,"54644",DR,B,N,0,SUMMER,Survey of BIO,HIST,1
"10000007394",GRAD,"1170",Fall Semester 2026,,49026,"49026",DR,,N,0,FALL,Seminar in BIO,BIO,0
"10000007395",LAW,"1040",Summer Semester 2022,,44997,"44997",WL,N,N,1,SUMMER,Lab in PHYS,PHYS,0
"10000007396",GRAD,"0880",Spring Semester 2017,,42538,"42538",WL,P,N,1,SPRING,Topics in ECON,ECON,0
"10000007397",UGRD,"0860",Summer Semester 2016,,36545,"36545",EN,C,C,0,SUMMER,Fundamentals of HIST,HIST,0
"10000007398",UGRD,"0830",Summer Semester 2015,,30837,"30837",EN,C,C,0,SUMMER,Principles of BIO,BIO,0
"10000007399",UGRD,"1090",Spring Semester 2024,,47651,"47651",EN,N,N,0,SPRING,Seminar in CHEM,CHEM,0
"10000007400",LAW,"0860",Summer Semester 2016,,43003,"43003",DR,P,N,0,SUMMER,Topics in ECON,ECON,0
"10000007401",GRAD,"0990",Fall Semester 2020,,56715,"56715",WL,N,N,1,FALL,Fundamentals of CS,CS,0
"10000007402",UGRD,"1020",Fall Semester 2021,,40962,"40962",DR,N,N,0,FALL,Intro to BIO,BIO,0
"10000007403",UGRD,"0830",Summer Semester 2015,,45931,"45931",EN,P,P,0,SUMMER,Intro to PHYS,PHYS,0
"10000007404",UGRD,"1020",Fall Semester 2021,,46956,"46956",DR,N,N,0,FALL,Fundamentals of PHYS,PHYS,0
"10000007405",UGRD,"1110",Fall Semester 2024,,40370,"40370",WL,N,N,1,FALL,Seminar in BIO,CS,1
"10000007406",UGRD,"1070",Summer Semester 2023,,57666,"57666",EN,N,N,0,SUMMER,Lab in PHYS,PHYS,0
"10000007407",GRAD,"0950",Summer Semester 2019,,50976,"50976",EN,C,C,0,SUMMER,Fundamentals of HIST,HIST,0
"10000007408",LAW,"0990",Fall Semester 2020,,55003,"55003",DR,C,N,0,FALL,Special Topics in CHEM,CHEM,0
"10000007409",UGRD,"1130",Summer Semester 2025,,44437,"44437",DR,,N,0,SUMMER,Principles of ECON,ECON,0
"10000007410",GRAD,"1050",Fall Semester 2022,,57058,"57058",DR,N,N,0,FALL,Workshop: ART,ART,0
"10000007411",GRAD,"0910",Spring Semester 2018,,33183,"33183",WL,A,N,1,SPRING,Principles of CHEM,CHEM,0
"10000007412",GRAD,"0930",Fall Semester 2018,Fall Semester 2018,35236,"35236",EN,B,B,0,FALL,Lab in CS,CS,0
"10000007413",GRAD,"0930",Fall Semester 2018,Fall Semester 2018,33134,"33134",EN,N,N,0,FALL,Principles of ENGL,ENGL,0
"10000007414",GRAD,"1040",Summer Semester 2022,,30642,"30642",EN,P,P,0,SUMMER,Workshop: MATH,MATH,0
"10000007415",LAW,"1120",Spring Semester 2025,,41496,"41496",DR,N,N,0,SPRING,Advanced PSYC,PSYC,0
"10000007416",GRAD,"1050",Fall Semester 2022,Fall Semester 2022,52220,"52220",EN,C,C,0,FALL,Workshop: ENGL,MATH,1
"10000007417",GRAD,"1100",Summer Semester 2024,,33874,"33874",DR,A,N,0,SUMMER,Special Topics in HIST,HIST,0
"10000007418",GRAD,"1080",Fall Semester 2023,Fall Semester 2023,56583,"56583",EN,P,P,0,FALL,Fundamentals of CS,HIST,1
"10000007419",UGRD,"0960",Fall Semester 2019,Fall Semester 2019,38069,"38069",EN,P,P,0,FALL,Topics in HIST,HIST,0
"10000007420",UGRD,"0980",Summer Semester 2020,,51985,"51985",EN,A,A,0,SUMMER,Lab in CS,CS,0
"10000007421",UGRD,"1050",Fall Semester 2022,,50081,"50081",DR,,N,0,FALL,Advanced PHYS,PHYS,0
"10000007422",UGRD,"0980",Summer Semester 2020,,51970,"51970",DR,C,N,0,SUMMER,Lab in PSYC,PSYC,0
"10000007423",GRAD,"1080",Fall Semester 2023,,43493,"43493",DR,,N,0,FALL,Principles of PSYC,PSYC,0
"10000007424",LAW,"0840",Fall Semester 2015,,30644,"30644",WL,C,N,1,FALL,Special Topics in BIO,BIO,0
"10000007425",UGRD,"1070",Summer Semester 2023,,32758,"32758",EN,N,N,0,SUMMER,Principles of ENGL,ENGL,0
"10000007426",GRAD,"1120",Spring Semester 2025,,49374,"49374",WL,B,N,1,SPRING,Lab in BIO,BIO,0
"10000007427",GRAD,"1060",Spring Semester 2023,,50382,"50382",DR,N,N,0,SPRING,Workshop: CHEM,CHEM,0
"10000007428",GRAD,"0850",Spring Semester 2016,,55505,"55505",WL,,N,1,SPRING,Special Topics in ECON,ECON,0
"10000007429",UGRD,"1170",Fall Semester 2026,Fall Semester 2026,45845,"45845",EN,P,P,0,FALL,Fundamentals of MATH,MATH,0
"10000007430",GRAD,"0860",Summer Semester 2016,,59127,"59127",WL,C,N,1,SUMMER,Survey of PSYC,PSYC,0
"10000007431",UGRD,"1180",Spring Semester 2027,,53985,"53985",WL,N,N,1,SPRING,Principles of PHYS,PHYS,0
"10000007432",GRAD,"1010",Summer Semester 2021,,41541,"41541",EN,B,B,0,SUMMER,Fundamentals of CHEM,CHEM,0
"10000007433",LAW,"0890",Summer Semester 2017,,38142,"38142",DR,C,N,0,SUMMER,Principles of MATH,HIST,1
"10000007434",GRAD,"1030",Spring Semester 2022,,56203,"56203",EN,A,A,0,SPRING,Intro to ART,ART,0
"10000007435",UGRD,"0820",Spring Semester 2015,,57583,"57583",WL,,N,1,SPRING,Fundamentals of PHYS,PHYS,0
"10000007436",UGRD,"0970",Spring Semester 2020,,30765,"30765",DR,,N,0,SPRING,Special Topics in MATH,MATH,0
"10000007437",LAW,"1090",Spring Semester 2024,,32152,"32152",DR,P,N,0,SPRING,Advanced CS,CS,0
"10000007438",UGRD,"1110",Fall Semester 2024,,53486,"53486",WL,N,N,1,FALL,Topics in ART,ART,0
"10000007439",GRAD,"1060",Spring Semester 2023,,53979,"53979",EN,B,B,0,SPRING,Lab in ENGL,ENGL,0
"10000007440",UGRD,"0810",Fall Semester 2014,Fall Semester 2014,53414,"53414",EN,B,B,0,FALL,Seminar in PHYS,PHYS,0
"10000007441",LAW,"0850",Spring Semester 2016,,40699,"40699",DR,C,N,0,SPRING,Survey of ART,ART,0
"10000007442",UGRD,"0880",Spring Semester 2017,,32397,"32397",DR,N,N,0,SPRING,Intro to MATH,MATH,0
"10000007443",UGRD,"1010",Summer Semester 2021,,50643,"50643",EN,A,A,0,SUMMER,Special Topics in CHEM,CHEM,0
"10000007444",UGRD,"0890",Summer Semester 2017,,55280,"55280",WL,,N,1,SUMMER,Lab in CS,CS,0
"10000007445",LAW,"0980",Summer Semester 2020,,32305,"32305",EN,C,C,0,SUMMER,Intro to ART,ART,0
"10000007446",GRAD,"1130",Summer Semester 2025,,49480,"49480",DR,B,N,0,SUMMER,Advanced HIST,HIST,0
"10000007447",UGRD,"1030",Spring Semester 2022,,37614,"37614",WL,N,N,1,SPRING,Survey of ECON,ECON,0
"10000007448",LAW,"1050",Fall Semester 2022,Fall Semester 2022,52692,"52692",EN,N,N,0,FALL,Workshop: PSYC,PSYC,0
"10000007449",GRAD,"1120",Spring Semester 2025,,54344,"54344",EN,,N,0,SPRING,Workshop: PHYS,PHYS,0
"10000007450",LAW,"0890",Summer Semester 2017,,52445,"52445",EN,N,N,0,SUMMER,Intro to PSYC,CS,1
"10000007451",LAW,"1070",Summer Semester 2023,,50607,"50607",EN,N,N,0,SUMMER,Fundamentals of BIO,CHEM,1
"10000007452",UGRD,"1070",Summer Semester 2023,,44802,"44802",DR,B,N,0,SUMMER,Fundamentals of MATH,MATH,0
"10000007453",GRAD,"0810",Fall Semester 2014,,44807,"44807",DR,,N,0,FALL,Seminar in ART,ART,0
"10000007454",UGRD,"1120",Spring Semester 2025,,54941,"54941",DR,,N,0,SPRING,Intro to MATH,MATH,0
"10000007455",UGRD,"1080",Fall Semester 2023,Fall Semester 2023,44510,"44510",EN,P,P,0,FALL,Topics in ART,ART,0
"10000007456",UGRD,"1170",Fall Semester 2026,Fall Semester 2026,37697,"37697",EN,N,N,0,FALL,Principles of ART,ART,0
"10000007457",GRAD,"1030",Spring Semester 2022,,57720,"57720",EN,P,P,0,SPRING,Fundamentals of CS,CS,0
"10000007458",GRAD,"0880",Spring Semester 2017,,41378,"41378",WL,C,N,1,SPRING,Topics in CHEM,CHEM,0
"10000007459",UGRD,"1180",Spring Semester 2027,,32308,"32308",WL,C,N,1,SPRING,Workshop: MATH,HIST,1
"10000007460",GRAD,"0890",Summer Semester 2017,,30433,"30433",DR,A,N,0,SUMMER,Seminar in ENGL,PSYC,1
"10000007461",LAW,"1130",Summer Semester 2025,,55142,"55142",EN,C,C,0,SUMMER,Principles of ART,ART,0
"10000007462",GRAD,"0990",Fall Semester 2020,,41427,"41427",DR,P,N,0,FALL,Survey of HIST,HIST,0
"10000007463",LAW,"1090",Spring Semester 2024,,57126,"57126",EN,A,A,0,SPRING,Intro to CS,CS,0
"10000007464",UGRD,"0860",Summer Semester 2016,,58400,"58400",DR,P,N,0,SUMMER,Workshop: ART,ART,0
"10000007465",LAW,"0960",Fall Semester 2019,,36970,"36970",WL,C,N,1,FALL,Principles of CS,CS,0
"10000007466",GRAD,"1110",Fall Semester 2024,Fall Semester 2024,36163,"36163",EN,N,N,0,FALL,Fundamentals of PHYS,PHYS,0
"10000007467",GRAD,"0970",Spring Semester 2020,,38885,"38885",WL,P,N,1,SPRING,Topics in MATH,MATH,0
"10000007468",UGRD,"0880",Spring Semester 2017,,31176,"31176",WL,N,N,1,SPRING,Survey of PSYC,PSYC,0
"10000007469",UGRD,"0870",Fall Semester 2016,Fall Semester 2016,55430,"55430",EN,N,N,0,FALL,Workshop: ART,ART,0
"10000007470",GRAD,"1040",Summer Semester 2022,,33757,"33757",EN,P,P,0,SUMMER,Advanced CS,CS,0
"10000007471",GRAD,"1000",Spring Semester 2021,,49691,"49691",DR,,N,0,SPRING,Survey of CS,CS,0
"10000007472",UGRD,"1090",Spring Semester 2024,,49901,"49901",DR,N,N,0,SPRING,Fundamentals of MATH,CHEM,1
"10000007473",GRAD,"0870",Fall Semester 2016,,36615,"36615",DR,A,N,0,FALL,Survey of CHEM,CHEM,0
"10000007474",UGRD,"0910",Spring Semester 2018,,57851,"57851",DR,P,N,0,SPRING,Survey of CS,CS,0
"10000007475",LAW,"0900",Fall Semester 2017,,44316,"44316",DR,,N,0,FALL,Topics in ENGL,ENGL,0
"10000007476",GRAD,"0810",Fall Semester 2014,,56771,"56771",DR,C,N,0,FALL,Workshop: HIST,HIST,0
"10000007477",GRAD,"0890",Summer Semester 2017,,30433,"30433",DR,,N,0,SUMMER,Seminar in ENGL,PSYC,1
"10000007478",UGRD,"0970",Spring Semester 2020,,39361,"39361",WL,,N,1,SPRING,Survey of PSYC,PSYC,0
"10000007479",GRAD,"1130",Summer Semester 2025,,48509,"48509",WL,C,N,1,SUMMER,Workshop: BIO,BIO,0
"10000007480",GRAD,"0880",Spring Semester 2017,,37952,"37952",DR,N,N,0,SPRING,Workshop: CHEM,ENGL,1
"10000007481",UGRD,"1020",Fall Semester 2021,Fall Semester 2021,59844,"59844",EN,,N,0,FALL,Fundamentals of ECON,ECON,0
"10000007482",GRAD,"1010",Summer Semester 2021,,33610,"33610",EN,A,A,0,SUMMER,Intro to MATH,MATH,0
"10000007483",LAW,"0840",Fall Semester 2015,,48206,"48206",DR,B,N,0,FALL,Special Topics in CS,CS,0
"10000007484",LAW,"0860",Summer Semester 2016,,44702,"44702",DR,P,N,0,SUMMER,Principles of CS,CS,0
"10000007485",LAW,"0830",Summer Semester 2015,,34286,"34286",WL,P,N,1,SUMMER,Workshop: PSYC,PSYC,0
"10000007486",LAW,"1100",Summer Semester 2024,,52636,"52636",WL,C,N,1,SUMMER,Intro to CS,ENGL,1
"10000007487",LAW,"0860",Summer Semester 2016,,32126,"32126",WL,N,N,1,SUMMER,Intro to ECON,CS,1
"10000007488",UGRD,"1100",Summer Semester 2024,,32138,"32138",DR,,N,0,SUMMER,Intro to HIST,HIST,0
"10000007489",GRAD,"0960",Fall Semester 2019,Fall Semester 2019,30506,"30506",EN,C,C,0,FALL,Lab in CS,CS,0
"10000007490",LAW,"1080",Fall Semester 2023,Fall Semester 2023,59232,"59232",EN,A,A,0,FALL,Intro to HIST,HIST,0
"10000007491",LAW,"0900",Fall Semester 2017,,36762,"36762",DR,B,N,0,FALL,Workshop: PHYS,ECON,1
"10000007492",LAW,"0810",Fall Semester 2014,,56771,"56771",DR,P,N,0,FALL,Workshop: HIST,HIST,0
"10000007493",LAW,"0960",Fall Semester 2019,Fall Semester 2019,38478,"38478",EN,A,A,0,FALL,Special Topics in ENGL,ART,1
"10000007494",UGRD,"1150",Spring Semester 2026,,32795,"32795",EN,B,B,0,SPRING,Principles of HIST,HIST,0
"10000007495",GRAD,"1170",Fall Semester 2026,Fall Semester 2026,58674,"58674",EN,,N,0,FALL,Intro to MATH,MATH,0
"10000007496",GRAD,"0810",Fall Semester 2014,Fall Semester 2014,35961,"35961",EN,P,P,0,FALL,Principles of MATH,MATH,0
"10000007497",GRAD,"1180",Spring Semester 2027,,56432,"56432",DR,,N,0,SPRING,Workshop: ENGL,CS,1
"10000007498",UGRD,"1000",Spring Semester 2021,,45326,"45326",DR,B,N,0,SPRING,Fundamentals of MATH,MATH,0
"10000007499",GRAD,"0820",Spring Semester 2015,,30469,"30469",EN,,N,0,SPRING,Seminar in ECON,ECON,0
"10000007500",GRAD,"0850",Spring Semester 2016,,37183,"37183",WL,N,N,1,SPRING,Intro to HIST,HIST,0
"10000007501",GRAD,"0990",Fall Semester 2020,,55563,"55563",WL,B,N,1,FALL,Principles of PHYS,PHYS,0
"10000007502",UGRD,"1030",Spring Semester 2022,,57110,"57110",DR,,N,0,SPRING,Workshop: HIST,MATH,1
"10000007503",LAW,"0880",Spring Semester 2017,,45108,"45108",EN,P,P,0,SPRING,Fundamentals of CS,CS,0
"10000007504",GRAD,"1160",Summer Semester 2026,,56988,"56988",WL,C,N,1,SUMMER,Advanced BIO,BIO,0
"10000007505",UGRD,"1170",Fall Semester 2026,Fall Semester 2026,40544,"40544",EN,,N,0,FALL,Special Topics in PSYC,PSYC,0
"10000007506",LAW,"0880",Spring Semester 2017,,33494,"33494",DR,B,N,0,SPRING,Advanced ENGL,PSYC,1
"10000007507",GRAD,"1130",Summer Semester 2025,,30700,"30700",WL,C,N,1,SUMMER,Intro to MATH,ENGL,1
"10000007508",LAW,"0930",Fall Semester 2018,,56281,"56281",WL,A,N,1,FALL,Principles of MATH,ENGL,1
"10000007509",GRAD,"1010",Summer Semester 2021,,30814,"30814",WL,C,N,1,SUMMER,Principles of ENGL,CS,1
"10000007510",GRAD,"0880",Spring Semester 2017,,51922,"51922",DR,B,N,0,SPRING,Intro to ENGL,ENGL,0
"10000007511",UGRD,"0990",Fall Semester 2020,,57695,"57695",WL,N,N,1,FALL,Intro to ECON,ECON,0
